Report generated on: 03-22-2025 16:44:10
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","petroleum and other liquids CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4006-8-SDN-MMTCD.A","        Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16308","3.2","3.5","3.4","3.1","3.5","4.3","4.2","4.5","4.3","3.9","5.6","5.2","4.9","4.3","4","4","4.1","4.1","4.5","6.5","7.5","8.7","9.8","11","11","12","11.5","12","18","16","15.624129728598717","14.091540026709831","14.864278355867661","14.897455594282047","16.732517","18.54373","18.613108","18.36376","17.6408179","17.0026068","16.0441266","17.735841","18.242"
"INTL.4006-8-SUR-MMTCD.A","        Suriname","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08924","1.8","1.6","1.2","1","1.2","1.3","1.2","1.1","1.2","1.5","1.5","1.4","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.6","1.7","1.8","1.8","1.9","2","2","2.0306269825527634","2","2.1","2.7","2.0564733156376045","2.4580055687836886","2.2643423504021483","2.359134370952243","2.220087","2.049781","2.29878568","2.303119877981311","2.206","2.033","2.377","2.534","2.507"
"INTL.4006-8-SWE-MMTCD.A","        Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.57541328153347","66.3190699415607","58.13944917354821","49.14154784278171","49.399248","51.485856","52.737095","51.69719","48.458943","46.364455","44.312149","44.580566284993694","47.235803","46.838550761664564","50.213616","49.759742","53.708349","50.303755","51.779955","49.77690776166457","46.356445569664565","46.477405689664565","46.27610253766456","48.394214676","48.03086044499369","46.527557919329126","47.06977028966457","46.19939624732913","45.56135406166457","43.60087354166456","45.296875417664566","42.453763304","41.02257898","40.125974833664564","39.937220012","40.057544292","41.612958112","41.634554736","37.715206444","38.68684","37.34042","40.18475","38.07928","36.76797"
"INTL.4006-8-CHE-MMTCD.A","        Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.32384837066238","34.63973814486793","32.75732376267855","36.26349647556346","36.101486","39.410104","39.575436","38.019608","38.244274","37.703292","37.449576","39.41652","39.987767","37.714462","37.212476","37.790828","38.361498","37.867424","39.433542","39.607579","38.448492","39.345137","37.465004","37.911303","37.972323","38.204882284993694","37.974482","36.19991752332913","37.60242652332913","36.59512052332913","37.36675352332913","34.43470576166457","35.38612552332913","35.984173761664564","32.95140176166456","32.40258076166457","32.772636761664565","32.156215","31.737984","31.49404","25.66578","26.8106","27.0186","27.52803"
"INTL.4006-8-SYR-MMTCD.A","        Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.55079","17","17","20","22","23","24","27","28","29","31","26","27","31","34","34","34","35","37","39","39","39","39","39","38","39","39","38.266551858598405","43","47","46","44.22382404736191","32.59692085386054","20.564111","17.658437","18.245189","18.337389","18.790871","23.715995","18.8857375","18.384921","17.5669","14.517893","14.79"
"INTL.4006-8-TWN-MMTCD.A","        Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.75757","49","48","49","55","55","56","57","68","75","77","78","78","87","94","107","114","113","119","113","124","110","125","133","112","116","117","88.3","105","87","103.13339827003595","97.39209080392472","93.54296639772731","90.032985911395","90.25800309622595","90.28858979724808","94.3179533674061","88.60578403092136","89.47499070945408","92.466273","86.086703","88.229026","85.126816","92.014"
"INTL.4006-8-TJK-MMTCD.A","        Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","3","2.2","1.8","2","2.3","2.4","2.9","3.2","3.4","3.6","3.6","3.9","4.2","4.5","4.8","5.019597320928593","5.7","1.6","1.5204351491397914","1.6145567957151348","1.8415281633084535","2.089127404553413","2.7642576928340663","2.585622","2.552824","2.439876","2.627099958508781","3.070968","3.4197688","3.4611304","3.882492","3.855"
"INTL.4006-8-TZA-MMTCD.A","        Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91186","2.2","2.2","1.9","2.1","2.1","2.7","2.4","2.5","2.5","2.8","2.3","2.6","2.7","2.4","2.4","2.4","2.4","2.4","2.5","2.5","2.9","3.3","3.5","3.8","4.1","4.3","4.511168692591251","4.9","5.3","4.9","6.619547659836638","8.30826609258748","8.930412567057347","8.825462975411334","8.011906","7.90672","7.775871","7.859459","9.7492374","9.4206733","10.7569226","11.723","12.066"
"INTL.4006-8-THA-MMTCD.A","        Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.94794","30","28","30","33","32","33","37","40","50","59","64","70","80","89","101","112","114","105","109","94","93","103","115","128","137","127","110.1","126","135","119.72356449634597","123.48914463330706","129.76544784671057","136.0963645574776","136.13812409795685","137.42696262","142.64193422","144.70460553536927","148.14092959941294","155.8020185","140.9514249","138.5747381","149.9490415","160.931"
"INTL.4006-8-BHS-MMTCD.A","        The Bahamas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99007","4.2","3.6","2.7","2.5","2.2","2.4","2.7","2.4","2.8","3","2.6","2.2","2.3","2.7","3.2","3.6","3.5","4","3.6","3.5","3.4","3.4","4.2","4.3","4.9","4.9","3.333506077773751","5.1","3.6","3.6","2.9683066143294736","3.4499294703416368","3.185439518690961","3.1121399264648915","2.935131","3.076548","3.6642818415788283","3.9764558947975375","3.0831696","2.5684464","3.2550624","3.0088079","2.9658079"
"INTL.4006-8-TLS-MMTCD.A","        Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.3","0.3","0.3","0.3","0.3417762212750326","0.4","0.2","0.2534269999999994","0.26293399999999983","0.3110747999999994","0.46940179999999937","0.5390537999999996","0.5286017000000004","0.516702680546","0.5269861600111955","0.5342080799977215","0.6330455","0.6160455","0.6040728","0.6220935","0.66"
"INTL.4006-8-TGO-MMTCD.A","        Togo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58233","0.5","0.5","0.6","0.7","0.6","0.5","0.5","0.5","0.6","0.6","1","0.7","0.5","0.6","0.6","0.6","0.7","0.7","1","1.4","1","1.3","2.2","2.3","2.3","2.3","2.4047865825391073","2.7","1.3","2.4","2.1578180232316915","1.8766745136302123","1.9916499385598112","2.0992889914857593","2.283574336385278","1.64723","1.418327","1.5704440000000002","1.257","1.243","1.738","1.887","1.941"
"INTL.4006-8-TON-MMTCD.A","        Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02911","0.04286","0.04005","0.04286","0.04298","0.04468","0.04728","0.06937","0.08109","0.08744","0.08743","0.09762","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.18639072973315784","0.2","0.2","0.1291392319856449","0.1221327042764774","0.12526405785497424","0.12349220506351813","0.13221256102242232","0.13618498031778054","0.14421803524304108","0.1743065792443697","0.1500162591321692","0.1623117","0.1928603","0.1924987","0.1646234","0.174"
"INTL.4006-8-TTO-MMTCD.A","        Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06713","5.6","4.2","3.6","3.5","3.4","2.8","2.6","2.2","2.4","2.4","2.5","3.1","2.8","3.2","3","2.9","3.1","3","3.2","3.5","4","4","4.7","4.9","5.1","5.2","4.2","5.1","5.4","5.9","6.826534588993977","6.306655203525065","7.459268185358539","6.881052001908031","7.543264","7.853618","6.74425","5.967772","4.083","3.411","3.341","3.686","3.634"
"INTL.4006-8-TUN-MMTCD.A","        Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3861","8.1","7.3","8.4","8.1","7.8","9.1","7.6","8.9","9.1","9.2","9.9","10","11","11","9.9","10","11","11","12","12","12","12","12","12","12","12","11.8","12","12","11","10.97389158829226","11.056243137331009","12.096675912011023","13.002833498763898","13.903498106397652","13.101894134395586","14.344317","14.762739","14.6579184","13.3707771","14.3176641","14.3256738","14.249"
"INTL.4006-8-TUR-MMTCD.A","        Turkiye","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.027159943393094","41.464443901018825","43.9085593872955","45.58419333086931","49.733911","50.576666","53.748481","60.235518","58.928731","60.974536","64.437483","62.313361","66.227016","75.293689","72.756339","81.28151","84.759676","82.420008","79.22458","80.76672","85.663817","79.74269","85.521603","84.249218","85.309202","83.92769","83.01337","84.341217","84.116381","81.836177","76.805916","76.973889","84.608508","96.523146","102.909438","120.539891","130.926303","137.12872","133.84679","133.58675","122.12888","131.70984","138.98648","147.21064"
"INTL.4006-8-TKM-MMTCD.A","        Turkmenistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","11","9.9","8.8","8.5","8.6","10","9","8.1","9.4","11","12","13","15","14","14","13.7","16","13","16.392433561902486","16.891533887906466","17.756569952864844","18.997167701002486","20.664692058475843","20.121643","19.998859","20.036154","20.180266","19.7971821","19.1420251","19.0476292","17.917679","18.062"
"INTL.4006-8-TCA-MMTCD.A","        Turks and Caicos Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.01661","0.01284","0.01284","0.01284","0.01284","0.01238","0.07311002350931957","0.07776","0.2","0.2","0.19072180049999943","0.19072180049999982","0.1923111488375007","0.20661528387499978","0.212939","0.220254","0.2374499999955439","0.2374499999955439","0.453","0.446","0.455","0.452","0.447"
"none","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4006-8-USIQ-MMTCD.A","        U.S. Pacific Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14736","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3339947244211437","0.3","0.3","0.3529422106299737","0.3011083858958196","0.3019333403777259","0.3011083858958196","0.3011083858958196","0.3011083858958196","0.3010379956705753","0.30154562733853535","0.30154562733853535","0.3","0.297","0.297","0.297","0.294"
"INTL.4006-8-VIR-MMTCD.A","        U.S. Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.111970008783642","2.1061995989235776","2.1061995989235776","2.1061995989235776","2.111970008783642","2.1061995989235776","2.1061995988388627","2.2195366153134746","1.8407102164663807","1.5194153653936648","1.963389832930838","2.3110760831844663","2.3976011983622803","2.160318275153292","2.432855061570399","2.629013553329846","2.576707734389102","2.5684683889959974","2.597246614082456","2.400935592743284","9.325143372105908","11.224985122312754","10.740752342564976","13.1919625893356","13.254989853628798","12.540138045212025","13.21425693244766","11.898705598068707","6.5854012319400015","6.261766049933655","5.776552000703396","4.216067065127866","2.665856918586096","1.3711916613262451","2.9252047655599878","2.9359428539738084","2.4381252858457927","2.4381252858457927","2.4381252858457927","2.43813","2.27778","2.40025","2.27154","2.37759"
"INTL.4006-8-UGA-MMTCD.A","        Uganda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70227","0.4","0.5","0.5","0.5","0.6","0.7","0.6","0.9","0.8","0.8","0.9","1","1","1","1","1","1.1","1.2","1.2","1.3","1.4","1.5","1.6","1.6","1.7","1.9","1.906382110052143","2","3.3","3.4","3.8992743979387687","3.6098736387388723","3.8459162211059166","4.637705421630012","4.635478","4.859262","5.400768423109942","5.866205464","5.813","5.464","5.992","6.153","6.354"
"INTL.4006-8-UKR-MMTCD.A","        Ukraine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","117","87","75","73","57","53","52","41","38","44","40","45","46","49","51","45.3","47","40","41.54257806676355","39.74844670516315","35.883684273606264","32.406700924473654","32.97217812609217","30.581037","32.489041975272","35.979782","31.462046","31.8264114","27.3046431","29.3020938","24.3038015","24.488"
"INTL.4006-8-ARE-MMTCD.A","        United Arab Emirates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.61193","20","21","21","22","27","34","35","39","40","40","50","50","51","51","52","50","52","54","55","66.47944799985302","75.63785898938623","72.25353947343625","73.8789337078357","78.06909104302157","81.33383758412256","87.17321858392587","91.04992593100006","97.7432111996489","94.10069470200574","97.77036350015443","106.13584773921536","108.49589666981153","116.07806562708264","113.22474674978916","132.06244912624192","133.31672930628565","127.111604308","126.420838232","125.6841503","112.39511","123.7270352","123.360625","126.038"
"INTL.4006-8-GBR-MMTCD.A","        United Kingdom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.45731749516997","190.1605461755011","201.33900636935877","187.3831836682234","263.038146","225.456146","225.441006","217.937105","230.678777","235.330089","238.745132056","239.1941376","239.189942528","239.640815436","238.346127304","235.16631996","243.213685472","239.595478896","237.26793818","237.747341536","233.86727056","232.254750896","229.628995964","231.568772784","238.100336476","242.532597188","242.078924904","237.003288896","236.494589172","225.25547618","221.766545904","216.139705076","212.017638456","207.944087012","207.992636412","212.20461458","217.714881056","218.759703288","218.386610724","216.30079","164.84285","173.21092","192.78854","197.13333"
"INTL.4006-8-USA-MMTCD.A","        United States","819.614615","917.619072","990.102419","1024.84276","1064.970514","1080.801692","1174.738643","1218.049517","1218.098173","1256.210693","1306.825723","1348.642779","1368.764546","1421.790194","1459.446041","1495.143873","1559.077356","1635.40103","1700.584098","1810.467072","1900.962812","1982.516977","2056.179567","2218.906895","2339.645958","2240.609729","2202.114846","2364.614986","2493.85347","2539.512281","2455.243565","2244.479703","2101.662258","1994.492354","1978.102013","2034.553296","2023.868293","2112.124591","2143.159399","2241.18289","2244.53371","2191.697669","2137.106276","2183.612747","2189.652022","2233.769349","2226.829955","2316.864786","2336.828768","2381.912761","2441.831428","2487.937668","2498.907552","2495.772118","2557.266151","2634.584528","2644.536753","2613.791315","2599.244484","2430.058511","2295.277779","2315.439132","2266.92228","2207.04371","2232.79242","2263.125222","2301.418071","2323.992681","2342.612741","2388.419492","2384.848966","2054.493873","2246.853203","2257.723649","2258.33155"
"INTL.4006-8-URY-MMTCD.A","        Uruguay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7489","5.2","4.9","3.9","3.7","3.4","3.4","4","4.7","4.9","4.5","4.2","4.5","4.9","4.6","4.7","4.9","5.2","6.4","7.2","6.4","4.9","5.3","5.4","5.8","6.1","7.1","6.325353088989868","7.9","9","8","9.003476564874301","9.69449110463856","8.375809357258852","7.391314462685637","7.96079","7.787974","6.794538","7.203262","6.894243","6.050683","6.602327","6.84995","6.681"
"INTL.4006-8-UZB-MMTCD.A","        Uzbekistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","29","27","26","28","22","21","22","22","21","21","22","22","22","21","21","16.846270297878036","22","14","11.19842852149749","10.30653974091439","9.213311807818569","8.65201956685616","8.09735101567113","10.646069","11.041074","11.007929","11.797742","11.3523755","12.536794","11.6087578","13.417824","13.437"
"INTL.4006-8-VUT-MMTCD.A","        Vanuatu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11663","0.1","0.1","0.09951","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.09619","0.06518","0.06519","0.06521","0.06516","0.06515","0.06514","0.06513","0.06513","0.08424","0.08421","0.09057","0.09055","0.09395","0.1","0.09691","0.10837029510103992","0.1","0.1","0.16080060587183","0.18723059722743537","0.15378628116438353","0.14788440023500157","0.16902784068876645","0.15767879897260276","0.16078574752476713","0.18049061498998523","0.23432579172924226","0.222","0.26","0.275","0.275","0.292"
"INTL.4006-8-VEN-MMTCD.A","        Venezuela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.08262","61","60","56","53","54","56","56","54","53","54","54","56","55","57","61","59","59","59","61","64","71","74","73","74","79","85","79.36021358635094","93","93","98.232904","90.03049","105.161649","95.553811","99.148415","91.6017","93.005379","84.943174","76.804951","54.111372","23.710973","21.646118","26.155831","27.928"
"INTL.4006-8-VNM-MMTCD.A","        Vietnam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41599","3.7","3.7","3.8","3.9","4","4.5","5.1","5.9","7","7.8","8.4","9.4","12","13","14","18","19","20","24","26","26","30","32","36","36","36","40","41","41","47.220857628363916","50.00207500998707","50.30114089770187","50.42567368367309","49.55498927474865","57.025181","61.563063","63.146675","65.816659","68.835668","57.780668","54.40984","68.43184","72.383"
"INTL.4006-8-WAK-MMTCD.A","        Wake Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23566","1.2","1.2","1.2","1.2","1.2","1.3","1.3","1.3","1.3","1.2","1.2","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.29331562625","1.3","1.3","1.2954475286034979","1.2978968706239917","1.3014527524613186","1.2978968706239917","1.2978968706239917","1.2978968706239917","1.298108468455726","1.2719549586239927","1.2737868546239928","1.274","1.274","1.274","1.22","1.214"
"INTL.4006-8-ESH-MMTCD.A","        Western Sahara","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15699","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.23101192149504085","0.3","0.3","0.3","0.2676640063021204","0.26080606525442773","0.2689223903567869","0.2684851998757719","0.270403","0.269783","0.26303823989786146","0.26303823989786146","0.263","0.251","0.265","0.251","0.281"
"INTL.4006-8-YEM-MMTCD.A","        Yemen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43422","6.6","7.7","7","8.9","9.9","10","9.9","10","11","11","12","12","10","9.9","11","11","11","11","12","13","14","15","17","17","17","19","18.6","23","20","22","18.55858838418988","15.661195605698236","21.455366","20.888499","9.957683","8.371222","8.15101","7.888358","8.980632","7.831701","7.536769","7.741388","8.08"
"INTL.4006-8-ZMB-MMTCD.A","        Zambia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21293","2","2","2","1.8","1.7","1.8","1.9","2","2","2","1.7","2","1.6","1.6","1.6","1.7","1.7","1.8","1.7","1.6","1.8","1.8","1.9","2","2.1","2.2","2.05232362439511","2.2","2","2","2.2833131328989174","2.6941848042448058","2.8296932137810265","3.2481110278628478","3.551921","3.383059895344","3.750432460396","4.20218759386","3.908116","4.2211391","4.7031099","4.903117","5.042"
"INTL.4006-8-ZWE-MMTCD.A","        Zimbabwe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78085","2.1","1.7","2.1","2","2.1","2.3","2.5","2.4","2.7","3","3.2","2.9","3.3","3.3","3.6","4.1","4.4","4.5","4.6","3.8","3.5","3.3","3","2","2.3","2.1","1.9286912971916705","1.9","1.9","1.9","3.4354812808811364","3.7707232037412988","4.332745200240738","3.933601322227187","4.090398","3.536959","3.530557764081192","4.377889944348768","4.0432393","3.1959674","3.9590081","4.812242","4.949"
